source,target,weight
2,gday_la,0.010309278350515464
2,crown_rising,0.010752688172043012
2,specchiodivenerevenice,0.07228915662650602
2,lidiacortinakarras,0.043478260869565216
2,semaine_online,0.03888888888888889
2,gdm.informatica.foto,0.018867924528301886
2,pumopugliese,1.0
2,internodiciotto,0.038860103626943004
2,katiejdevine,0.015873015873015872
2,slsstyle,0.01639344262295082
2,lug2loom,0.03571428571428571
2,k_sologub,0.009433962264150943
2,sharonsuhfoto,0.0163265306122449
2,ashowroominparis,0.030303030303030304
2,veronikpli,0.013559322033898305
2,laurenskingsley,0.017241379310344827
2,focusgriffintown,0.05
2,sofbarth,0.06666666666666667
2,sabrinapilewicz,0.04201680672268908
2,crazycatlady_oslo,0.00819672131147541
2,editapaperart,0.14634146341463414
2,concordpillows,0.023255813953488372
2,nizhoni.official,0.016042780748663103
2,leggeranellaria,0.0521978021978022
2,eauditalie_official,0.1
2,simi_mel,0.02702702702702703
2,lledoo1900,0.010309278350515464
2,bo_chirathivat,0.09090909090909091
2,natalietheo,0.03153153153153153
2,ranakorgul,0.0392156862745098
2,allie_clay,0.03333333333333333
2,joshmadans,0.037037037037037035
2,marechiara,0.06666666666666667
2,sosummy,0.16666666666666666
2,susanhonnell,0.011764705882352941
2,sassiswim,0.04411764705882353
2,dylanrnash,0.041666666666666664
2,annaguardaaltamodasposa,0.13333333333333333
2,ecuafino,0.0375
2,nomad97india,0.015267175572519083
2,kerry_ddhome,0.041666666666666664
2,x.plora,0.02857142857142857
2,bombiger,1.0
2,always_summer_folegandros,0.07407407407407407
2,pineapplesandlove,0.041666666666666664
2,chitraalacati,0.041666666666666664
2,ultracard,0.023809523809523808
2,maisondomecq,0.045454545454545456
2,margamust,0.02564102564102564
2,leathersatchel,0.023121387283236993
2,svennuomo,0.030303030303030304
2,pilohstudio,0.021739130434782608
2,onmyheelssite,0.038461538461538464
2,chris_orlikowski,0.014598540145985401
2,hair_born,0.14285714285714285
2,8knotstowels,0.046511627906976744
2,houseofweddingpositano,0.01818181818181818
2,trasierra_life,0.021739130434782608
2,sjwbags,0.03571428571428571
2,pauglinapauglina,0.06666666666666667
2,roseslens,0.018691588785046728
2,lilycay,0.21428571428571427
2,blakeo,0.012578616352201259
2,mermaid_in_motion,0.014925373134328358
2,fildisi_antiparos,0.041916167664670656
2,nives_official,0.12658227848101267
2,oliviamontiarduini,0.06097560975609756
2,beatricefontanadesigner,0.023890784982935155
2,beadsource,0.3333333333333333
2,judy30a_,0.05714285714285714
2,courtneykennedyshop,0.029411764705882353
2,purolino.noosa,0.018518518518518517
2,aligunn8,0.013888888888888888
2,annoushkaducas,0.08333333333333333
2,kmcouture1,0.05172413793103448
2,melanieleaj,0.034482758620689655
2,gillhayhoe,0.07246376811594203
2,fio.nyc,0.024691358024691357
2,nevrsettl4less,0.02556818181818182
2,navalwives_tales,0.05555555555555555
2,daisytkjp,0.14285714285714285
2,martinagamboni,0.03125
2,danamermaid,0.021739130434782608
2,funkypelota,0.020134228187919462
2,shoptheblake,0.059602649006622516
2,shopartesano,0.009433962264150943
2,espialinteriors,0.03875968992248062
2,kathewilcoxon,0.03571428571428571
2,antoniakarra,0.11979166666666667
2,seren_london,0.05357142857142857
2,catwalkschoolgates,0.01694915254237288
2,babssh,0.017241379310344827
2,palomabluelondon,0.03571428571428571
2,masseriatorremaizza,0.008928571428571428
2,lisalandt,0.01694915254237288
2,nujoudoweis,0.05263157894736842
2,mariapaolabarrotta,0.45454545454545453
2,rr_alba,0.02702702702702703
2,art_bible,0.030303030303030304
2,maria_kofidou,0.015957446808510637
2,berenford.world,0.02631578947368421
2,lisadavischessum,0.019230769230769232
2,claudemorady,0.375
2,anna_g_fashion,0.007633587786259542
2,ablondon_abhi,0.018867924528301886
2,buy.followers.65,0.08
2,hair_sculptress_,0.039473684210526314
2,laceandluce,0.05084745762711865
2,tribecaconceptstore,0.10526315789473684
2,jillsharpstudio,0.018292682926829267
2,daniwriter,0.017857142857142856
2,sagitine,0.034482758620689655
2,lorenza_urbano,0.006944444444444444
2,allemedicina,0.032467532467532464
2,exposedzippers,0.0392156862745098
2,kolorowekredki,0.1
2,marielusa,0.030303030303030304
2,paolaposh,0.09090909090909091
2,bowlerandbeach,0.02666666666666667
2,cazbarty,0.03571428571428571
2,pk7d,0.012345679012345678
2,mynnorthamerica,0.017094017094017096
2,sundaratravel,0.043478260869565216
2,goodonyou_app,0.030303030303030304
2,tito_pedrini_jewellery,0.27906976744186046
2,valentinaguttuso,0.025157232704402517
2,holliegowens,0.030303030303030304
2,edenbeing,0.04590163934426229
2,muebles_olego_santos,0.041666666666666664
2,andjelicaaa,0.02
2,mediterranean_moves,0.006172839506172839
2,davidcasaphoto,0.02702702702702703
2,leparigine,0.02666666666666667
2,anitapezzotta1,0.05138339920948617
2,elks33,0.005128205128205128
2,salty_empire,0.041666666666666664
2,gwenwinarno,0.01904761904761905
2,maredimoda,0.038461538461538464
2,christenmaxwell,0.02
2,sophiepetitmilano,0.0410958904109589
2,saraisbixito,0.022727272727272728
2,patmosaktis,0.013888888888888888
2,mydecodesigner,0.045454545454545456
2,eurekaceramichedarte,0.0392156862745098
2,feedelonofficial,0.021739130434782608
2,theodoreandcompany,0.031496062992125984
2,theenglishroom,0.022900763358778626
2,stellastorm_official,0.03389830508474576
2,maviada.jewellery,0.08552631578947369
2,style_design_a_life_you_love,0.028169014084507043
2,kvnitsme,0.01990049751243781
2,theluxuryboudoir,0.05263157894736842
2,mataharifinejewellery,0.06666666666666667
2,apoella,0.06060606060606061
2,alexandradfoster,0.017094017094017096
2,lilian.mills,0.016129032258064516
2,carolinekinsolving,0.015789473684210527
2,happytilla,0.02413793103448276
2,_rachelanthony,0.01282051282051282
2,yourgirlleonie,0.07142857142857142
2,liebe_anta,0.09090909090909091
2,orihip._.juju,0.0196078431372549
2,trailerfash,0.1111111111111111
2,maezae,0.057692307692307696
2,ber_maria,0.017857142857142856
2,linagavra,0.02631578947368421
2,afrodite_lwe,0.01818181818181818
2,oliviajoffrey,0.025806451612903226
2,evrenkayar,0.24324324324324326
2,missfuchsia,0.1111111111111111
2,francescocandurro,0.012048192771084338
2,corallamaiuri,0.058823529411764705
2,jendior821,0.02857142857142857
2,calacorallo,0.09022556390977443
2,minywanders,0.05
2,gxgcollective,0.0736196319018405
2,bennybelle,0.02247191011235955
2,phoede,0.03125
2,lamplighterlondon,0.047619047619047616
2,vdphelsinki,0.004608294930875576
2,binnywear,0.009900990099009901
2,chroma_rohka,0.06
2,ladynadialordgg,0.030612244897959183
2,giuliabermodena,0.05128205128205128
2,ivanailinjova,0.00819672131147541
2,andrearm68,0.010869565217391304
2,gizemo,0.02304147465437788
2,amos12343,0.0136986301369863
2,allegrasidylls,0.009259259259259259
2,villa__coralia,0.010101010101010102
2,catherine.stern,0.06666666666666667
2,tonya_cruickshank,0.022727272727272728
2,citychic4ever__,0.0446927374301676
2,agwwriter,0.01015228426395939
2,sonia_miller30,0.02857142857142857
2,wonderbag,0.042105263157894736
2,sonjabonk,0.02564102564102564
2,stephaniedoumtsis.makeup,0.2
2,madison_hall_chicago,0.03571428571428571
2,majovanoye,0.034482758620689655
2,ferodeurbina,0.02666666666666667
2,marilita75,0.029411764705882353
2,labandco,0.026143790849673203
2,josefina_guedes,0.029411764705882353
2,kristenmcginnis,0.017857142857142856
2,wayuuworld,0.026755852842809364
2,markfw,0.05555555555555555
2,redcarterofficial,0.015706806282722512
2,paulasanexplorer,0.06060606060606061
2,travelaurel,0.004784688995215311
2,theboutiqueniagarafalls,0.01
2,mydogearedpages,0.038461538461538464
2,thewearnecessities,0.08620689655172414
2,libbyblakey,0.045454545454545456
2,thenewdenimproject,0.08333333333333333
2,alicek0128,0.06172839506172839
2,roulahatz,0.00980392156862745
2,annieeveringham,0.03076923076923077
2,nomadicfriends,0.031746031746031744
2,mr.panama69,0.006622516556291391
2,alececilfoc,0.007633587786259542
2,thepcagency,0.014492753623188406
2,boxwoodhomeandinteriors,0.014925373134328358
2,laurettadamato,0.010067114093959731
2,lisacortihte,0.01818181818181818
2,julianarudell,0.2
2,ennipan,0.0136986301369863
2,cactuslifestyle,0.041666666666666664
2,usedtokyo,0.07407407407407407
2,kashandlana,0.05
2,pasqualedimeglio,0.011029411764705883
2,nives012,0.02912621359223301
2,_fashionedge_,0.044585987261146494
2,idconceptstores,0.14893617021276595
2,franzinha_b,0.014778325123152709
2,andro_est2014,0.03125
2,cocolinistyle,0.05154639175257732
2,doyakarolini,0.058823529411764705
2,menshealthstyle,0.02
2,ashleighvicobeautyateclipse,0.12121212121212122
2,thetuscantravelista,0.005050505050505051
2,londonmeetsparis,0.012903225806451613
2,marcocascone,0.014285714285714285
2,cotone_clothes,0.039735099337748346
2,busattiatlanta,0.035398230088495575
2,casaangelinalifestyle,0.022222222222222223
2,prernabalani,0.04
2,quin.official,0.012658227848101266
2,itirovski,0.038314176245210725
2,wordsthatbreathe,0.007518796992481203
2,sherbert4life,0.014184397163120567
2,salernowedding,0.046153846153846156
2,rebeccafisherstudio,0.030612244897959183
2,kapok,0.051094890510948905
2,elisa_calligaris,0.01694915254237288
2,antoniosersale,0.04
2,cabanavintage,0.08
2,keith_b_teague_designs_,0.019230769230769232
2,aileroo,0.013333333333333334
2,storycollections,0.019417475728155338
2,ivonesantos,0.023809523809523808
2,susu010101,0.031578947368421054
2,seastarbeachwear,0.018072289156626505
2,orbernstein,0.045454545454545456
2,dilettafenicia,0.1
2,goldiezaldivar,0.029585798816568046
2,michelelablog,0.039634146341463415
2,alinecoquelle,0.019693654266958426
2,houseofdharma,0.008333333333333333
2,millieandgreen,0.00881057268722467
2,angelinapezone,0.029411764705882353
2,merrilyverilyvintage,0.06422018348623854
2,johnarcaraphotography,0.057692307692307696
2,_jeuxdeau_,0.018518518518518517
2,pineapplecrownuk,0.041666666666666664
2,twonewyork,0.017543859649122806
2,imarmottini,0.017857142857142856
2,biaspeckham,0.03643724696356275
2,lejeune.leopoldine,0.01639344262295082
2,mari_yano,0.012658227848101266
2,lehuabeauty,0.046511627906976744
2,emychic_official,0.009259259259259259
2,tommasospinzi,0.015151515151515152
2,veritomiami,0.01282051282051282
2,luxetiffany,0.02
2,etistylefile,0.02127659574468085
2,bbberenger,0.008620689655172414
2,amelia_pappas,0.02127659574468085
2,emrldisle,0.2
2,pochevillecatering,0.017241379310344827
2,margiemiklas,0.0027247956403269754
2,mr_poey,0.061224489795918366
2,memyhealthyworld,0.023622047244094488
2,global_adventuress,0.029850746268656716
2,mmaren,0.07692307692307693
2,theonefiftysix,0.02631578947368421
2,jackieillustrated,0.019417475728155338
2,palorosaproject,0.012875536480686695
2,tzniutstyle24,0.1
2,bungaloweight,0.030303030303030304
2,kimmcsweeney52,0.02586206896551724
2,sarafitzmaurice,0.03636363636363636
2,romexlove,0.006024096385542169
2,emmacalvertjewellery,0.14285714285714285
2,mywhitet,0.038461538461538464
2,adacanamares,0.012269938650306749
2,danielledrollins,0.02932551319648094
2,checcoluzi,0.013850415512465374
2,minikoshop,0.040229885057471264
2,fionafidder,0.011627906976744186
2,champagnedetours,0.058823529411764705
2,laputenas,0.16666666666666666
2,nslifestylesblog,0.018867924528301886
2,federicasant,0.009523809523809525
2,francesca_calligaris,0.008771929824561403
2,inspired_hydra,0.058823529411764705
2,makeupthiene,0.08333333333333333
2,apresannette,0.012345679012345678
2,artigianatoepalazzo,0.024390243902439025
2,serragoney,0.044444444444444446
2,morganpatricialove,0.03571428571428571
2,mrsclaireffe,0.004878048780487805
2,malama_boutique,0.14583333333333334
2,navis1921,0.07692307692307693
2,magazat,0.05
2,ashleymoos10,0.022727272727272728
2,wreckedvintage,0.018867924528301886
2,callmeliene,0.012121212121212121
2,holly_anna_1,0.038834951456310676
2,sugokuiievents,0.030927835051546393
2,toyasky,0.02702702702702703
2,paulaminhos,0.03571428571428571
2,grayscale_pr,0.0625
2,catherinelbloom,0.02756892230576441
2,tarasdolcevita,0.04044117647058824
2,villatreville,0.027777777777777776
2,monicamahoney,0.043010752688172046
2,annewolfepostic,0.02702702702702703
2,francaseverini,0.011494252873563218
2,minasliristis,0.08860759493670886
2,storiesbykine,0.04
2,sorellesforza,0.12
2,monilaurie,0.024390243902439025
2,holycaftan,0.0136986301369863
2,stylezza,0.042483660130718956
2,yourcamilla,0.0196078431372549
2,missvictoriachristian,0.02643171806167401
2,thesunrisekids,0.02127659574468085
2,stitchedbymitch,0.03571428571428571
2,gastronovoyage,0.007246376811594203
2,valeria.szabo,0.005847953216374269
2,yatracollection,0.10256410256410256
2,nerminale,0.017857142857142856
2,maricaevents,0.019230769230769232
2,msrebeccaw,0.010638297872340425
2,mandorle_2483,0.09090909090909091
2,cordelaney,0.011363636363636364
2,moiranardone,0.029914529914529916
2,n1agency,0.02830188679245283
2,tischnewyork,0.11764705882352941
2,bowerswimwear,0.02702702702702703
2,venumagazine,0.01652892561983471
2,amvu1505,0.021660649819494584
2,lesliemodel,0.045454545454545456
2,thechicjetsetter,0.030303030303030304
2,faruk_shehu,0.04411764705882353
2,elenamoretti__,0.018518518518518517
2,rodearagao,0.03773584905660377
2,andi_bagus,0.027777777777777776
2,mariapatrikios,0.022222222222222223
2,fboitalia1,0.00904977375565611
2,cdmtraveling,0.03508771929824561
2,andybritanny,0.013986013986013986
2,blue_gardens,0.023529411764705882
2,meme.london,0.07971014492753623
2,italianalluretravel,0.007246376811594203
2,helenemurdoch33,0.03333333333333333
2,cordeliajames,0.06666666666666667
2,hesperfox,0.019417475728155338
2,fromjaipurwithlove,0.11764705882352941
2,knot_all_who_wander,0.015384615384615385
2,hisbateauherchateau,0.0392156862745098
2,brownlowinteriordesign,0.01834862385321101
2,wonder_jewels_positano,0.13725490196078433
2,secondemaindeluxe,0.029411764705882353
2,matildavicent,0.035211267605633804
2,vivaglammag,0.06382978723404255
2,federica_gervasoni,0.014925373134328358
2,moniquephoto,0.02027027027027027
2,kokoon_store,0.0072992700729927005
2,mrstaschen,0.16666666666666666
2,brianbranton,0.020833333333333332
2,mralejandro,0.008695652173913044
2,sven_maleszka,0.008928571428571428
2,indigotilt,0.058394160583941604
2,style_818,0.03896103896103896
2,pippahbeachstyle,0.017241379310344827
2,gorgo_la_meduse,0.056338028169014086
2,chevilleshoes,0.0851063829787234
2,angedesveaux,0.015873015873015872
2,georgestratigis,0.031746031746031744
2,marshas01,0.006578947368421052
2,mikibag_handbag_made_in_italy,0.03676470588235294
2,sam_bottega,0.03225806451612903
2,le_ruts,0.035398230088495575
2,houseof1000fabrics,0.0625
2,_____bettina_____,0.022727272727272728
2,poojithaou,0.125
2,mdemdesigns,0.125
2,enricocuc196_positano,0.01652892561983471
2,odp_collection,0.02100840336134454
2,terisstar,0.013333333333333334
2,thestorenikikartsona,0.03636363636363636
2,etiquetteitaly,0.02
2,nataliebrunell,0.02631578947368421
2,al_ties,0.01694915254237288
2,myhomehotels,0.008771929824561403
2,philein81,0.043478260869565216
2,rarebirdswimwear,0.013333333333333334
2,bethaniahome,0.007633587786259542
2,atelier_amme,0.011764705882352941
2,sprezza.spain,0.020833333333333332
2,famof5macs,0.015197568389057751
2,cristina_serafini_sauli,0.30303030303030304
2,richardwengle,0.01639344262295082
2,furtherexposure,0.010309278350515464
2,neapolitan_sunflower,0.005076142131979695
2,sarahamandabray,0.014285714285714285
2,eyespybykg,0.037383177570093455
2,brynnmondary,0.02
2,wolfinkitchen,0.02040816326530612
2,spratlingsilver,0.36363636363636365
2,twentypetworth,0.017341040462427744
2,norajameshomestyle,0.012345679012345678
2,circa_vintage_house,0.115
2,sofia.joelsson,0.023255813953488372
2,matteo.gasparini.milano.italy,0.08333333333333333
2,andreasbcn,0.02702702702702703
3,risalitigianni,0.2
3,divinasecrets,0.08571428571428572
3,mjgiuls,0.012345679012345678
3,rosepassionblog,0.03333333333333333
3,ciaoamalfi,0.42857142857142855
3,jp_boutique_amalfi,0.12931034482758622
3,ildelfinodipositanocammarano,0.2857142857142857
3,elena_fe,0.06504065040650407
3,costanza_co.ro.jewels,0.0392156862745098
3,titti_in_giro,0.046511627906976744
3,elisaveta_gv,0.031578947368421054
3,fabiana_rispoli,0.01839080459770115
3,alinamalina26,0.06451612903225806
3,katherine_wilson74,0.07142857142857142
3,allisonspeerpr,0.0136986301369863
3,semaine_online,0.002777777777777778
3,danifiore89,0.13157894736842105
3,bellinitravel,0.043478260869565216
3,gdm.informatica.foto,0.11320754716981132
3,framel88,0.21428571428571427
